ts,asset_id,part,tag,value,unit,quality,source
2026-09-12T13:53:21.000-04:00,PI1,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI1,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI1,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI1,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI2,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI2,PI_Machine_Static,busy,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI2,PI_Machine_Static,insert_force_n,333.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI2,PI_Machine_Static,bowl_on,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI3,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI3,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI3,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI3,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI4,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI4,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI4,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,PI4,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:21.000-04:00,R1,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R1,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R1,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R1,R_Machine_Static,air_bar,5.72,bar,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R2,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R2,R_Machine_Static,busy,1,bool,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R2,R_Machine_Static,set_force_n,1970.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R2,R_Machine_Static,air_bar,5.64,bar,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R3,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R3,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R3,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R3,R_Machine_Static,air_bar,5.85,bar,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R4,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R4,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R4,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,R4,R_Machine_Static,air_bar,5.74,bar,192,synthetic:baltec-en20
2026-09-12T13:53:21.000-04:00,PP1,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP1,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP1,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP2,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP2,PP_Static,busy,1,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP2,PP_Static,vac_kpa,72.3,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP3,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP3,PP_Static,busy,1,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP3,PP_Static,vac_kpa,72.3,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP4,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP4,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP4,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP5,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP5,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PP5,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PPW1,WC1_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PPW1,WC1_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PPW1,WC1_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PPH1,WC2_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PPH1,WC2_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,PPH1,WC2_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,CB1,CB_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,CB1,CB_Static,busy,1,bool,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,CB1,CB_Static,vac_kpa,67.2,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:21.000-04:00,RPP1,URjoint1,bus_w,78.8,W,192,synthetic:ur5e-factsheet
2026-09-12T13:53:21.000-04:00,RPP1,URjoint1,joint1_a,0.399,A,192,synthetic:ur5e-factsheet
2026-09-12T13:53:21.000-04:00,RT1,R_Table,cycle_s,2.0,s,192,synthetic:indexer
2026-09-12T13:53:21.000-04:00,RT1,R_Table,busy,0,bool,192,synthetic:indexer
2026-09-12T13:53:21.000-04:00,RT1,R_Table,index_rpm,0,rpm,192,synthetic:indexer
2026-09-12T13:53:21.000-04:00,B1,belt,belt_m_s,0.152,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,B1,belt,motor_a,1.18,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,B2,belt,belt_m_s,0.15,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,B2,belt,motor_a,1.18,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,B3,belt,belt_m_s,0.139,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,B3,belt,motor_a,1.11,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,B4,belt,belt_m_s,0.149,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,B4,belt,motor_a,1.14,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:21.000-04:00,C1,Cs_Camera,cycle_s,2.0,s,192,synthetic:aoi-lux
2026-09-12T13:53:21.000-04:00,C1,Cs_Camera,busy,1,bool,192,synthetic:aoi-lux
2026-09-12T13:53:21.000-04:00,C1,Cs_Camera,lux,1104,lx,192,synthetic:aoi-lux
2026-09-12T13:53:22.000-04:00,T1,T_Machine_Static,cycle_s,2.0,s,192,vlft:process
2026-09-12T13:53:22.000-04:00,T1,T_Machine_Static,busy,0,bool,192,vlft:process
2026-09-12T13:53:22.000-04:00,T1,T_Machine_Static,job_id,34,id,192,vlft:process
2026-09-12T13:53:22.000-04:00,T1,T_Machine_Static,torque_nm,0.0,Nm,192,vlft:process
2026-09-12T13:53:22.000-04:00,T1,T_Machine_Static,spindle_rpm,0,rpm,192,vlft:process
2026-09-12T13:53:22.000-04:00,PI1,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI1,PI_Machine_Static,busy,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI1,PI_Machine_Static,insert_force_n,383.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI1,PI_Machine_Static,bowl_on,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI2,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI2,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI2,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI2,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI3,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI3,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI3,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI3,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI4,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI4,PI_Machine_Static,busy,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI4,PI_Machine_Static,insert_force_n,260.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,PI4,PI_Machine_Static,bowl_on,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:22.000-04:00,R1,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R1,R_Machine_Static,busy,1,bool,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R1,R_Machine_Static,set_force_n,3910.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R1,R_Machine_Static,air_bar,5.86,bar,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R2,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R2,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R2,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R2,R_Machine_Static,air_bar,5.69,bar,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R3,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R3,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R3,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R3,R_Machine_Static,air_bar,5.91,bar,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R4,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R4,R_Machine_Static,busy,1,bool,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R4,R_Machine_Static,set_force_n,3990.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,R4,R_Machine_Static,air_bar,5.61,bar,192,synthetic:baltec-en20
2026-09-12T13:53:22.000-04:00,PP1,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP1,PP_Static,busy,1,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP1,PP_Static,vac_kpa,75.1,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP2,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP2,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP2,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP3,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP3,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP3,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP4,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP4,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP4,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP5,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP5,PP_Static,busy,1,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PP5,PP_Static,vac_kpa,70.1,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PPW1,WC1_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PPW1,WC1_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PPW1,WC1_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PPH1,WC2_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PPH1,WC2_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,PPH1,WC2_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,CB1,CB_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,CB1,CB_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,CB1,CB_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:22.000-04:00,RPP1,URjoint1,bus_w,79.8,W,192,synthetic:ur5e-factsheet
2026-09-12T13:53:22.000-04:00,RPP1,URjoint1,joint1_a,0.395,A,192,synthetic:ur5e-factsheet
2026-09-12T13:53:22.000-04:00,RT1,R_Table,cycle_s,2.0,s,192,synthetic:indexer
2026-09-12T13:53:22.000-04:00,RT1,R_Table,busy,0,bool,192,synthetic:indexer
2026-09-12T13:53:22.000-04:00,RT1,R_Table,index_rpm,0,rpm,192,synthetic:indexer
2026-09-12T13:53:22.000-04:00,B1,belt,belt_m_s,0.154,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,B1,belt,motor_a,1.13,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,B2,belt,belt_m_s,0.157,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,B2,belt,motor_a,1.19,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,B3,belt,belt_m_s,0.149,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,B3,belt,motor_a,1.13,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,B4,belt,belt_m_s,0.143,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,B4,belt,motor_a,1.15,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:22.000-04:00,C1,Cs_Camera,cycle_s,2.0,s,192,synthetic:aoi-lux
2026-09-12T13:53:22.000-04:00,C1,Cs_Camera,busy,0,bool,192,synthetic:aoi-lux
2026-09-12T13:53:22.000-04:00,C1,Cs_Camera,lux,917,lx,192,synthetic:aoi-lux
2026-09-12T13:53:23.000-04:00,T1,T_Machine_Static,cycle_s,2.0,s,192,vlft:process
2026-09-12T13:53:23.000-04:00,T1,T_Machine_Static,busy,0,bool,192,vlft:process
2026-09-12T13:53:23.000-04:00,T1,T_Machine_Static,job_id,34,id,192,vlft:process
2026-09-12T13:53:23.000-04:00,T1,T_Machine_Static,torque_nm,0.0,Nm,192,vlft:process
2026-09-12T13:53:23.000-04:00,T1,T_Machine_Static,spindle_rpm,0,rpm,192,vlft:process
2026-09-12T13:53:23.000-04:00,PI1,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI1,PI_Machine_Static,busy,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI1,PI_Machine_Static,insert_force_n,388.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI1,PI_Machine_Static,bowl_on,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI2,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI2,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI2,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI2,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI3,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI3,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI3,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI3,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI4,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI4,PI_Machine_Static,busy,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI4,PI_Machine_Static,insert_force_n,349.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,PI4,PI_Machine_Static,bowl_on,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:23.000-04:00,R1,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R1,R_Machine_Static,busy,1,bool,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R1,R_Machine_Static,set_force_n,2580.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R1,R_Machine_Static,air_bar,5.66,bar,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R2,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R2,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R2,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R2,R_Machine_Static,air_bar,5.69,bar,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R3,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R3,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R3,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R3,R_Machine_Static,air_bar,5.83,bar,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R4,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R4,R_Machine_Static,busy,1,bool,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R4,R_Machine_Static,set_force_n,2800.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,R4,R_Machine_Static,air_bar,6.09,bar,192,synthetic:baltec-en20
2026-09-12T13:53:23.000-04:00,PP1,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP1,PP_Static,busy,1,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP1,PP_Static,vac_kpa,63.7,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP2,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP2,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP2,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP3,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP3,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP3,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP4,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP4,PP_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP4,PP_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP5,PP_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP5,PP_Static,busy,1,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PP5,PP_Static,vac_kpa,75.9,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PPW1,WC1_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PPW1,WC1_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PPW1,WC1_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PPH1,WC2_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PPH1,WC2_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,PPH1,WC2_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,CB1,CB_Static,cycle_s,2.0,s,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,CB1,CB_Static,busy,0,bool,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,CB1,CB_Static,vac_kpa,0.0,kPa,192,synthetic:vac-gripper
2026-09-12T13:53:23.000-04:00,RPP1,URjoint1,bus_w,80.8,W,192,synthetic:ur5e-factsheet
2026-09-12T13:53:23.000-04:00,RPP1,URjoint1,joint1_a,0.406,A,192,synthetic:ur5e-factsheet
2026-09-12T13:53:23.000-04:00,RT1,R_Table,cycle_s,2.0,s,192,synthetic:indexer
2026-09-12T13:53:23.000-04:00,RT1,R_Table,busy,0,bool,192,synthetic:indexer
2026-09-12T13:53:23.000-04:00,RT1,R_Table,index_rpm,0,rpm,192,synthetic:indexer
2026-09-12T13:53:23.000-04:00,B1,belt,belt_m_s,0.159,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,B1,belt,motor_a,1.11,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,B2,belt,belt_m_s,0.153,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,B2,belt,motor_a,1.19,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,B3,belt,belt_m_s,0.139,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,B3,belt,motor_a,1.1,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,B4,belt,belt_m_s,0.158,m/s,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,B4,belt,motor_a,1.19,A,192,synthetic:dorner-gearmotor
2026-09-12T13:53:23.000-04:00,C1,Cs_Camera,cycle_s,2.0,s,192,synthetic:aoi-lux
2026-09-12T13:53:23.000-04:00,C1,Cs_Camera,busy,0,bool,192,synthetic:aoi-lux
2026-09-12T13:53:23.000-04:00,C1,Cs_Camera,lux,895,lx,192,synthetic:aoi-lux
2026-09-12T13:53:24.000-04:00,T1,T_Machine_Static,cycle_s,2.0,s,192,vlft:process
2026-09-12T13:53:24.000-04:00,T1,T_Machine_Static,busy,1,bool,192,vlft:process
2026-09-12T13:53:24.000-04:00,T1,T_Machine_Static,job_id,35,id,192,vlft:process
2026-09-12T13:53:24.000-04:00,T1,T_Machine_Static,torque_nm,1.21,Nm,192,vlft:process
2026-09-12T13:53:24.000-04:00,T1,T_Machine_Static,spindle_rpm,1095,rpm,192,vlft:process
2026-09-12T13:53:24.000-04:00,PI1,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI1,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI1,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI1,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI2,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI2,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI2,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI2,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI3,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI3,PI_Machine_Static,busy,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI3,PI_Machine_Static,insert_force_n,346.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI3,PI_Machine_Static,bowl_on,1,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI4,PI_Machine_Static,cycle_s,2.0,s,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI4,PI_Machine_Static,busy,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI4,PI_Machine_Static,insert_force_n,0.0,N,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,PI4,PI_Machine_Static,bowl_on,0,bool,192,synthetic:vlft-pi
2026-09-12T13:53:24.000-04:00,R1,R_Machine_Static,cycle_s,2.0,s,192,synthetic:baltec-en20
2026-09-12T13:53:24.000-04:00,R1,R_Machine_Static,busy,0,bool,192,synthetic:baltec-en20
2026-09-12T13:53:24.000-04:00,R1,R_Machine_Static,set_force_n,0.0,N,192,synthetic:baltec-en20
2026-09-12T13:53:24.000-04:00,R1,R_Machine_Static,air_bar,5.91,bar,192,synthetic:baltec-en20
